Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  [64] mod_capecin_getcape_getdewp (mod_capecin.F90) [454] mod_clm_typeinit_initclmtype_init_carbon_balance_type (mod_clm_typeinit.F90) [452] mod_mppparam_bcast_arr_logical_
  [33] mod_capecin_getcape_getqvi (mod_capecin.F90) [220] mod_clm_typeinit_initclmtype_init_column_cflux_type (mod_clm_typeinit.F90) [640] mod_mppparam_bcast_arr_real8_
  [32] mod_capecin_getcape_getqvs (mod_capecin.F90) [260] mod_clm_typeinit_initclmtype_init_column_cstate_type (mod_clm_typeinit.F90) [604] mod_mppparam_bcast_arr_text_list_
 [182] mod_capecin_getcape_getthe (mod_capecin.F90) [290] mod_clm_typeinit_initclmtype_init_column_eflux_type (mod_clm_typeinit.F90) [583] mod_mppparam_bcast_int4_
 [189] mod_capecin_otlift_   [255] mod_clm_typeinit_initclmtype_init_column_estate_type (mod_clm_typeinit.F90) [586] mod_mppparam_bcast_logical_
 [304] mod_capecin_otlift_pfesat (mod_capecin.F90) [229] mod_clm_typeinit_initclmtype_init_column_nflux_type (mod_clm_typeinit.F90) [624] mod_mppparam_bcast_rcm_time_and_date_
 [234] mod_capecin_otlift_table_fill (mod_capecin.F90) [291] mod_clm_typeinit_initclmtype_init_column_nstate_type (mod_clm_typeinit.F90) [581] mod_mppparam_bcast_real8_
 [359] mod_che_bdyco_allocate_mod_che_bdyco_ [153] mod_clm_typeinit_initclmtype_init_column_pstate_type (mod_clm_typeinit.F90) [378] mod_mppparam_broadcast_params_
 [469] mod_che_bionit_       [269] mod_clm_typeinit_initclmtype_init_column_wflux_type (mod_clm_typeinit.F90) [217] mod_mppparam_cartesian_to_linear_integer_subgrid_subgrid_
 [655] mod_che_bionit_allocate_mod_che_bionit_ [203] mod_clm_typeinit_initclmtype_init_column_wstate_type (mod_clm_typeinit.F90) [413] mod_mppparam_cartesian_to_linear_real4_subgrid_subgrid_
 [656] mod_che_common_allocate_mod_che_common_ [376] mod_clm_typeinit_initclmtype_init_energy_balance_type (mod_clm_typeinit.F90) [122] mod_mppparam_cartesian_to_linear_real8_grid_subgrid_
 [657] mod_che_dust_allocate_mod_che_dust_ [669] mod_clm_typeinit_initclmtype_init_gridcell_eflux_type (mod_clm_typeinit.F90) [216] mod_mppparam_cartesian_to_linear_real8_subgrid_subgrid_
 [658] mod_che_mppio_allocate_mod_che_mppio_ [670] mod_clm_typeinit_initclmtype_init_gridcell_efstate_type (mod_clm_typeinit.F90) [137] mod_mppparam_cl_setup_real8_
 [470] mod_clm_accflds_      [671] mod_clm_typeinit_initclmtype_init_gridcell_estate_type (mod_clm_typeinit.F90) [494] mod_mppparam_cyclic_exchange_array_r4_
 [283] mod_clm_accflds_initaccclmtype_ [461] mod_clm_typeinit_initclmtype_init_gridcell_wflux_type (mod_clm_typeinit.F90) [174] mod_mppparam_global_to_linear_integer_subgrid_subgrid_
 [252] mod_clm_accflds_initaccflds_ [672] mod_clm_typeinit_initclmtype_init_gridcell_wstate_type (mod_clm_typeinit.F90) [325] mod_mppparam_global_to_linear_real4_real8_subgrid_subgrid_
 [100] mod_clm_accflds_updateaccflds_ [673] mod_clm_typeinit_initclmtype_init_landunit_eflux_type (mod_clm_typeinit.F90) [23] mod_mppparam_global_to_linear_real8_grid_subgrid_
 [471] mod_clm_accumul_      [296] mod_clm_typeinit_initclmtype_init_landunit_pstate_type (mod_clm_typeinit.F90) [144] mod_mppparam_global_to_linear_real8_subgrid_subgrid_
 [539] mod_clm_accumul_accumulrest_ [340] mod_clm_typeinit_initclmtype_init_nitrogen_balance_type (mod_clm_typeinit.F90) [501] mod_mppparam_glosplitw_
 [472] mod_clm_accumul_extract_accum_field_ml_ [155] mod_clm_typeinit_initclmtype_init_pft_cflux_type (mod_clm_typeinit.F90) [541] mod_mppparam_integer_2d_collect_
 [305] mod_clm_accumul_extract_accum_field_sl_ [208] mod_clm_typeinit_initclmtype_init_pft_cstate_type (mod_clm_typeinit.F90) [719] mod_mppparam_integer_2d_sub_collect_
 [266] mod_clm_accumul_init_accum_field_ [674] mod_clm_typeinit_initclmtype_init_pft_depvd_type (mod_clm_typeinit.F90) [495] mod_mppparam_integer_4d_collect_
 [394] mod_clm_accumul_print_accum_fields_ [239] mod_clm_typeinit_initclmtype_init_pft_dflux_type (mod_clm_typeinit.F90) [254] mod_mppparam_linear_to_cartesian_integer_subgrid_subgrid_
 [110] mod_clm_accumul_update_accum_field_sl_ [285] mod_clm_typeinit_initclmtype_init_pft_ecophys_constants (mod_clm_typeinit.F90) [414] mod_mppparam_linear_to_cartesian_real4_subgrid_subgrid_4d_
 [173] mod_clm_activelayer_alt_calc_ [175] mod_clm_typeinit_initclmtype_init_pft_eflux_type (mod_clm_typeinit.F90) [142] mod_mppparam_linear_to_cartesian_real8_subgrid_subgrid_
  [65] mod_clm_atmlnd_clm_map2gcell_ [200] mod_clm_typeinit_initclmtype_init_pft_epv_type (mod_clm_typeinit.F90) [347] mod_mppparam_linear_to_global_logical_subgrid_subgrid_
 [377] mod_clm_atmlnd_init_atm2lnd_type_ [233] mod_clm_typeinit_initclmtype_init_pft_estate_type (mod_clm_typeinit.F90) [14] mod_mppparam_linear_to_global_real8_subgrid_subgrid_
 [342] mod_clm_atmlnd_init_lnd2atm_type_ [341] mod_clm_typeinit_initclmtype_init_pft_mflux_type (mod_clm_typeinit.F90) [617] mod_mppparam_maxall_real8_
  [96] mod_clm_balancecheck_balancecheck_ [167] mod_clm_typeinit_initclmtype_init_pft_nflux_type (mod_clm_typeinit.F90) [618] mod_mppparam_minall_real8_
 [123] mod_clm_balancecheck_beginwaterbalance_ [224] mod_clm_typeinit_initclmtype_init_pft_nstate_type (mod_clm_typeinit.F90) [326] mod_mppparam_real4_4d_exchange_
  [53] mod_clm_banddiagonal_banddiagonal_cpu_ [161] mod_clm_typeinit_initclmtype_init_pft_pstate_type (mod_clm_typeinit.F90) [496] mod_mppparam_real4_4d_exchange_left_right_
 [398] mod_clm_baregroundfluxes_ [256] mod_clm_typeinit_initclmtype_init_pft_psynstate_type (mod_clm_typeinit.F90) [206] mod_mppparam_real8_2d_collect_
  [79] mod_clm_baregroundfluxes_baregroundfluxes_ [675] mod_clm_typeinit_initclmtype_init_pft_vflux_type (mod_clm_typeinit.F90) [152] mod_mppparam_real8_2d_do_sub_collect_
  [62] mod_clm_biogeophysics1_biogeophysics1_ [264] mod_clm_typeinit_initclmtype_init_pft_vstate_type (mod_clm_typeinit.F90) [373] mod_mppparam_real8_2d_exchange_
  [35] mod_clm_biogeophysics2_biogeophysics2_ [246] mod_clm_typeinit_initclmtype_init_pft_wflux_type (mod_clm_typeinit.F90) [393] mod_mppparam_real8_2d_exchange_bottom_top_
 [436] mod_clm_biogeophysrest_biogeophysrest_ [455] mod_clm_typeinit_initclmtype_init_pft_wstate_type (mod_clm_typeinit.F90) [214] mod_mppparam_real8_2d_exchange_left_bottom_
  [24] mod_clm_canopyfluxes_canopyfluxes_ [456] mod_clm_typeinit_initclmtype_init_water_balance_type (mod_clm_typeinit.F90) [298] mod_mppparam_real8_2d_exchange_left_right_
 [473] mod_clm_canopyfluxes_canopyfluxes_fractionation (mod_clm_canopyfluxes.F90) [346] mod_clm_urban_ [204] mod_mppparam_real8_2d_exchange_left_right_bottom_top_
 [164] mod_clm_canopyfluxes_ci_func_ [391] mod_clm_urban_incident_diffuse_ [605] mod_mppparam_real8_2d_sub_collect_
  [61] mod_clm_canopyfluxes_hybrid_ [317] mod_clm_urban_incident_direct_ [133] mod_mppparam_real8_3d_collect_
 [150] mod_clm_canopyfluxes_hybrid_brent (mod_clm_canopyfluxes.F90) [134] mod_clm_urban_net_longwave_ [183] mod_mppparam_real8_3d_distribute_
  [34] mod_clm_canopyfluxes_photosynthesis_ [180] mod_clm_urban_net_solar_ [42] mod_mppparam_real8_3d_exchange_
  [87] mod_clm_canopyfluxes_quadratic_ [140] mod_clm_urban_urbanalbedo_ [71] mod_mppparam_real8_3d_exchange_bottom_top_
 [399] mod_clm_control_      [395] mod_clm_urban_urbanclumpinit_ [97] mod_mppparam_real8_3d_exchange_left_bottom_
 [287] mod_clm_control_control_init_ [69] mod_clm_urban_urbanfluxes_ [31] mod_mppparam_real8_3d_exchange_left_right_
 [659] mod_clm_control_control_print_ [85] mod_clm_urban_urbanradiation_ [30] mod_mppparam_real8_3d_exchange_left_right_bottom_top_
 [474] mod_clm_control_control_spmd_ [295] mod_clm_urban_urbansnowalbedo_ [435] mod_mppparam_real8_3d_sub_collect_
 [379] mod_clm_decomp_get_proc_bounds_ [227] mod_clm_urban_view_factor_ [168] mod_mppparam_real8_4d_collect_
 [554] mod_clm_decomp_get_proc_global_ [538] mod_clm_urbaninit_urbaninitaero_ [335] mod_mppparam_set_nproc_
 [475] mod_clm_decomp_get_proc_total_ [293] mod_clm_urbaninit_urbaninittimeconst_ [612] mod_mppparam_sumall_int4_
 [476] mod_clm_decompinit_   [362] mod_clm_urbaninit_urbaninittimevar_ [598] mod_mppparam_sumall_real8_
 [350] mod_clm_decompinit_decompinit_glcp_ [251] mod_clm_urbaninput_urbaninput_ [720] mod_mppparam_trueforall_
 [318] mod_clm_decompinit_decompinit_lnd_ [676] mod_clm_varcon_clm_varcon_init_ [576] mod_nchelper_checkncerr_
 [459] mod_clm_domain_domain_init_ [677] mod_clm_varctl_clmvarctl_init_ [721] mod_nchelper_closefile_
 [400] mod_clm_driver_       [678] mod_clm_varctl_set_clmvarctl_ [650] mod_nchelper_get_attribute_char_
  [18] mod_clm_driver_clm_drv_ [679] mod_clm_varpar_clm_varpar_init_ [651] mod_nchelper_openfile_withname_
 [130] mod_clm_driverinit_clm_driverinit_ [337] mod_clm_vocemission_vocemission_ [722] mod_nchelper_read_var1d_static_double_
 [445] mod_clm_drydepvelocity_depvel_compute_ [680] mod_clm_vocemission_vocemission_init_ [600] mod_nchelper_read_var2d_static_double_
 [477] mod_clm_dust_          [45] mod_cloud_subex_subex_cldfrac_ [723] mod_ncio_close_icbc_
  [94] mod_clm_dust_dustdrydep_ [385] mod_cu_common_init_mod_cumulus_ [724] mod_ncio_fixqcqi_
 [117] mod_clm_dust_dustemission_ [432] mod_cu_interface_allocate_cumulus_ [530] mod_ncio_icbc_search_
 [294] mod_clm_dust_dustini_ [550] mod_cu_interface_cucloud_ [354] mod_ncio_open_icbc_
 [401] mod_clm_dynland_      [526] mod_cu_interface_init_cumulus_ [343] mod_ncio_read_domain_info_
  [68] mod_clm_dynland_dynland_hwcontent_ [431] mod_date_add_interval_ [308] mod_ncio_read_icbc_
 [402] mod_clm_filter_       [571] mod_date_adjustmp_    [725] mod_ncio_we_have_qc_
 [288] mod_clm_filter_allocfilters_ [681] mod_date_calendar_str_ [366] mod_ncio_we_have_qi_
 [303] mod_clm_filter_setfilters_ [556] mod_date_check_cal_ [497] mod_ncout_countvars_
 [156] mod_clm_fracwet_fracwet_ [381] mod_date_curr_date_ [464] mod_ncout_dispose_output_streams_
  [57] mod_clm_frictionvelocity_frictionvelocity_ [360] mod_date_curr_time_ [178] mod_ncout_init_output_streams_
 [181] mod_clm_frictionvelocity_moninobukini_ [570] mod_date_date_greater_ [329] mod_ncout_newoutfiles_
 [321] mod_clm_frictionvelocity_stabilityfunc2_ [623] mod_date_date_less_ [418] mod_ncout_setup_common_vars_
 [160] mod_clm_h2osfc_frach2osfc_ [443] mod_date_date_time_to_internal_ [380] mod_ncout_setup_var_2d_
 [608] mod_clm_histfile_getflag_ [417] mod_date_date_to_days_from_reference_ [282] mod_ncout_setup_var_3d_
 [609] mod_clm_histfile_getname_ [356] mod_date_daymon_is_ [132] mod_ncout_write_record_output_stream_
 [478] mod_clm_histfile_hfields_1dinfo_ [219] mod_date_days_from_reference_to_date_ [632] mod_ncstream_outstream_dispose_
 [594] mod_clm_histfile_hfields_write_ [502] mod_date_diffdate_ [415] mod_ocn_albedo_
 [196] mod_clm_histfile_hist_addfld1d_ [409] mod_date_idate_ne_ [375] mod_ocn_albedo_ocn_albedo_
 [286] mod_clm_histfile_hist_addfld2d_ [328] mod_date_idayofyear_ [588] mod_ocn_bats_pfqsat_
 [390] mod_clm_histfile_hist_do_disp_ [292] mod_date_idayofyear_to_monthdate_ [338] mod_ocn_bats_seaice_
 [207] mod_clm_histfile_hist_htapes_build_ [442] mod_date_initfromdoubleit_ [222] mod_ocn_common_albedoocn_
 [236] mod_clm_histfile_hist_htapes_wrapup_ [528] mod_date_initfromintdt_ [302] mod_ocn_common_initocn_
 [660] mod_clm_histfile_hist_printflds_ [567] mod_date_initfromintit_ [108] mod_ocn_common_ocn_interf_
 [284] mod_clm_histfile_hist_restart_ncd_ [410] mod_date_initfromsingleit_ [95] mod_ocn_common_vecocn_
  [48] mod_clm_histfile_hist_update_hbuf_ [363] mod_date_initfromtypedt_ [386] mod_ocn_internal_allocate_mod_ocn_internal_
 [213] mod_clm_histfile_htape_addfld_ [557] mod_date_initfromtypeit_ [278] mod_ocn_zeng_
 [661] mod_clm_histfile_htape_create_ [547] mod_date_internal_to_date_time_ [106] mod_ocn_zeng_zengocndrv_
 [333] mod_clm_histfile_htape_timeconst_ [492] mod_date_interval_less_ [300] mod_output_
 [275] mod_clm_histfile_masterlist_addfld_ [682] mod_date_isequaldt_ [12] mod_output_output_
 [446] mod_clm_histfile_masterlist_make_active_ [261] mod_date_lfdomonth_ [185] mod_output_output_pfwsat (mod_output.F90)
 [353] mod_clm_histfile_pointer_index_ [250] mod_date_lleap_ [179] mod_output_vertint_
 [515] mod_clm_histfile_set_hist_filename_ [549] mod_date_lmidnight_ [99] mod_output_windcompute_
